algorithm,init,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
NSGA2,random_sparse,1,226426964,116.0,0.043478260869565216,3.0578392652660606,0.0021010345584729466
NSGA2,random_sparse,1,226426964,14.0,1.0,2.4476131432114068,0.013512606642173994
NSGA2,random_sparse,1,226426964,26.0,0.5,3.8063595068137577,0.004900356036687615
NSGA2,random_sparse,1,226426964,12.0,1.0,2.2470119521912353,0.017098087789011115
NSGA2,random_sparse,1,226426964,35.0,0.5,6.756803012151291,0.0015664113464912133
NSGA2,random_sparse,1,226426964,32.0,1.0,7.043121951219511,0.0016222983968971001
NSGA2,random_sparse,1,226426964,11.0,1.0,2.089592455372179,0.019791286044527043
NSGA2,random_sparse,1,226426964,13.0,1.0,2.075877689694224,0.016672574599934705
NSGA2,random_sparse,1,226426964,122.0,0.04,3.0299881104407946,0.0021876788684529976
NSGA2,random_sparse,1,226426964,28.0,0.25,2.367083864198456,0.008428745382923696
NSGA2,random_sparse,1,226426964,37.0,0.5,6.408106863196684,0.001523963836654235
NSGA2,random_sparse,1,226426964,121.0,0.04,2.995785776997366,0.002242340972567945
NSGA2,random_sparse,1,226426964,45.0,0.3333333333333333,4.8788927335640135,0.001973427076289103
NSGA2,random_sparse,1,226426964,11.0,1.0,1.9865513928914507,0.02331660050856314
NSGA2,random_sparse,1,226426964,12.0,1.0,2.2876457664356935,0.016382103507187225
NSGA2,random_sparse,1,226426964,21.0,1.0,4.620245757753072,0.005330595658111348
NSGA2,random_sparse,1,226426964,14.0,1.0,1.9874150515982882,0.019312598096428702
NSGA2,random_sparse,1,226426964,15.0,0.5,2.128034209533392,0.014965792996104543
NSGA2,random_sparse,1,226426964,81.0,0.07692307692307693,3.369896359679858,0.002340489004953654
NSGA2,random_sparse,1,226426964,24.0,1.0,4.552211198923827,0.0046811064352864735
NSGA2,random_sparse,1,226426964,53.0,0.125,3.051293829428878,0.003924456055985937
NSGA2,random_sparse,1,226426964,98.0,0.05555555555555555,3.273341032246602,0.0021787223755135266
NSGA2,random_sparse,1,226426964,28.0,1.0,4.698601606664684,0.004299333425463121
NSGA2,random_sparse,1,226426964,12.0,1.0,2.4240687679083095,0.01581720263344673
NSGA2,random_sparse,1,226426964,37.0,0.5,5.565542072276304,0.0018373377246552337
