algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
MOEAD_TCHE,random_dense,2,298355875,231.64103984832764,100,81,0.16936043500639117,0.520226409341737,0.547268457136228,0.8501411095224808,0.22188449848024316,0.204146484686337,0.367936720535836,0.00047660196960600513
MOEAD_TCHE,random_dense,3,602513477,247.91459441184998,102,83,0.26635495748845034,0.48820573764628694,0.5135517943244949,0.8841157029012605,0.22483221476510068,0.20763066455880005,0.37883702135139263,0.0004907215302479179
MOEAD_TCHE,random_dense,4,1728008295,259.7593586444855,116,77,0.24055854648924843,0.486121929798979,0.5211656221690015,0.8860529861727289,0.22012578616352202,0.18973429840476602,0.37354141334982843,0.00048386193439096947
MOEAD_TCHE,random_dense,5,654595542,184.21146631240845,93,90,0.1684396848093474,0.5293332471107421,0.5591253462156058,0.8406252876638177,0.21212121212121213,0.1992449544947667,0.36246444980849213,0.00046951353602136284
MOEAD_TCHE,greedy_ting,1,1700624616,289.4764189720154,124,75,1.7441370801396618,0.13552111381673995,0.27997394900743744,1.2589921287740766,0.28125,0.19867144357305241,0.4510968098285593,0.0005843222925240405
MOEAD_TCHE,greedy_ting,2,394909382,204.34072422981262,110,88,0.9649385355083284,0.17114028537637568,0.29216921282129754,1.2290110253618018,0.27102803738317754,0.2042055290599998,0.43677460416784214,0.0005657702126526452
MOEAD_TCHE,greedy_ting,3,699066984,221.76063299179077,126,61,1.7367089201815684,0.1361398550186059,0.2772022552219208,1.2557556698446224,0.2777777777777778,0.19109632932961415,0.44784407005857063,0.0005801088990395992
MOEAD_TCHE,greedy_ting,4,1824561802,304.67280197143555,92,102,0.948906372817191,0.18566456563766764,0.30754684182924463,1.2094370172182676,0.2636363636363636,0.20803051435762934,0.42104800405659665,0.0005453989689852289
MOEAD_TCHE,greedy_ting,5,751149049,289.2690601348877,113,81,1.1445354805118815,0.158401962033142,0.28077306024659004,1.24082900864232,0.2753623188405797,0.20550604107749443,0.4456939670164336,0.0005773237914720642
MOEAD_TCHE,greedy_hybrid,1,1419466504,305.5251326560974,114,85,1.518796012163204,0.1452090456988643,0.28149882820691785,1.24848824821378,0.26229508196721313,0.19518340712393145,0.4502150174058723,0.0005831800743599382
MOEAD_TCHE,greedy_hybrid,2,113751270,305.5057110786438,113,73,1.6312339418496842,0.14011469993917675,0.28375495456144967,1.2496161439820712,0.2608695652173913,0.19197100994230853,0.4508953101943569,0.0005840612826351774
MOEAD_TCHE,greedy_hybrid,3,417908872,301.92440366744995,111,81,1.4336642385126597,0.14787284992573027,0.28330210957028196,1.2473066944322952,0.26373626373626374,0.19300194430958223,0.4510068284932819,0.0005842057363902616
MOEAD_TCHE,greedy_hybrid,4,1543403690,308.8207862377167,118,76,1.706385825060149,0.13725027129242168,0.2814365017442803,1.2542156611289934,0.26666666666666666,0.19966316286300156,0.44769004024671283,0.0005799093785579182
MOEAD_TCHE,greedy_hybrid,5,469990937,286.8671703338623,112,62,1.6088089388589837,0.1434418135298215,0.2722548779180172,1.252030440371596,0.2708333333333333,0.2014565506971693,0.45042579887645856,0.0005834531073529256
MOEAD_PBI,random_sparse,1,1022733510,308.4129409790039,70,55,0.09852496734643165,0.27266525127712454,0.29551443544970524,1.1291416092134432,0.24561403508771928,0.22423200775232766,0.43191301912015684,0.0005594728226945037
MOEAD_PBI,random_sparse,2,1864501923,248.9482786655426,77,90,0.1168709535547162,0.29401954480694537,0.32947251634450825,1.1038942150042486,0.2153846153846154,0.19444352673893717,0.40063217834351095,0.0005189535988905582
